nCount_RNA,nFeature_RNA,SORT,nCount_SCT,nFeature_SCT,nCount_Exon,nFeature_Exon,sex_ontology_term_id,sex,Label_0,Label_1,Label_2,Label_3
15663.0,5279,1,4888.0,2712,9431.0,3682,0,0,0,0,0,1
6334.0,3263,0,5391.0,3246,3981.0,2310,1,1,0,0,0,1
705.0,544,0,3135.0,1068,358.0,289,1,1,0,0,0,1
3634.0,2128,0,3926.0,2127,1947.0,1260,0,0,0,0,0,1
3495.0,1957,2,4440.0,1957,1799.0,1096,1,1,0,0,1,0
7139.0,3451,1,5625.0,3416,4474.0,2371,0,0,0,0,0,1
4253.0,2172,1,4395.0,2172,1677.0,1015,1,1,0,0,0,1
1821.0,1304,2,4202.0,1481,1101.0,849,1,1,0,0,1,0
5142.0,2537,1,4999.0,2537,2558.0,1420,0,0,0,0,0,1
12098.0,3976,2,10570.0,3973,2502.0,1425,1,1,0,1,0,0
3161.0,1809,0,3833.0,1810,1524.0,962,0,0,0,0,0,1
8677.0,3476,2,9233.0,3476,2512.0,1602,1,1,0,1,0,0
7312.0,3369,2,5786.0,3345,4669.0,2357,0,0,1,0,0,0
652.0,542,1,3229.0,1177,209.0,192,1,1,0,0,0,1
4742.0,2363,2,4820.0,2363,1959.0,1203,1,1,0,0,1,0
7757.0,3403,1,5511.0,3324,4020.0,2006,0,0,0,0,0,1
3063.0,1721,2,4263.0,1733,889.0,613,1,1,0,0,1,0
6226.0,3259,2,5781.0,3259,4753.0,2624,1,1,0,0,1,0
6517.0,2630,1,5327.0,2623,2364.0,1160,1,1,0,0,0,1
6627.0,3037,1,5479.0,3028,2753.0,1550,0,0,0,0,0,1
2852.0,1710,2,4238.0,1729,1098.0,796,1,1,0,0,1,0
8671.0,3722,2,9200.0,3722,3873.0,2281,1,1,0,1,0,0
4631.0,2408,2,8983.0,2619,1095.0,776,0,0,0,0,1,0
1839.0,1198,1,3984.0,1317,609.0,500,1,1,0,0,0,1
4444.0,2280,2,4661.0,2280,1528.0,937,1,1,0,0,1,0
4287.0,2172,1,4423.0,2172,1522.0,957,1,1,0,0,0,1
4210.0,2413,1,4340.0,2413,2869.0,1764,0,0,0,0,0,1
2186.0,1359,1,4207.0,1436,1234.0,838,0,0,0,0,0,1
4045.0,2119,2,9014.0,2415,861.0,620,1,1,1,0,0,0
18906.0,5075,2,10724.0,4523,3706.0,2138,1,1,0,1,0,0
20348.0,5945,2,10967.0,5246,5978.0,3177,1,1,0,1,0,0
8292.0,3662,2,5938.0,3570,4511.0,2374,0,0,1,0,0,0
3431.0,2133,1,3967.0,2135,2152.0,1457,0,0,0,0,0,1
15716.0,4789,2,10762.0,4627,4261.0,2423,0,0,0,0,1,0
6885.0,3208,0,5308.0,3172,3460.0,1978,0,0,0,0,0,1
679.0,521,0,3081.0,1086,357.0,274,1,1,0,0,0,1
9038.0,3447,2,9377.0,3447,1871.0,1261,0,0,0,0,1,0
3873.0,2287,1,4173.0,2287,1968.0,1293,0,0,0,0,0,1
5658.0,2610,2,8915.0,2682,1111.0,804,1,1,1,0,0,0
4085.0,2036,2,9091.0,2372,1156.0,802,1,1,0,1,0,0
2293.0,1483,2,4436.0,1568,748.0,570,1,1,0,0,1,0
4202.0,2404,0,4250.0,2404,2778.0,1655,1,1,0,0,0,1
3987.0,2132,1,4249.0,2132,1439.0,992,1,1,0,0,0,1
834.0,670,0,3113.0,1131,510.0,427,1,1,0,0,0,1
12867.0,4068,2,5610.0,2985,5063.0,2077,0,0,1,0,0,0
3220.0,1909,1,4022.0,1909,1596.0,1074,0,0,0,0,0,1
3095.0,1752,1,4011.0,1754,1357.0,948,1,1,0,0,0,1
16888.0,5154,2,10751.0,4829,4097.0,2371,1,1,0,1,0,0
6788.0,3365,1,5602.0,3343,4221.0,2343,0,0,0,0,0,1
2837.0,1815,2,4121.0,1832,1360.0,1035,0,0,0,0,1,0
10087.0,4138,0,5497.0,3382,5599.0,2796,0,0,0,0,0,1
10081.0,4156,2,6063.0,3803,6516.0,3003,0,0,1,0,0,0
3368.0,1915,0,3837.0,1917,1785.0,1127,0,0,0,0,0,1
8253.0,3718,1,5644.0,3574,5257.0,2651,0,0,0,0,0,1
5573.0,2785,1,5236.0,2785,2192.0,1363,0,0,0,0,0,1
8376.0,3545,2,9124.0,3545,2297.0,1565,0,0,0,0,1,0
4739.0,2655,1,4735.0,2655,2691.0,1690,0,0,0,0,0,1
3105.0,1767,2,8664.0,2381,867.0,566,1,1,0,1,0,0
11652.0,3960,2,5805.0,3235,4621.0,2044,0,0,1,0,0,0
1672.0,1037,1,3851.0,1193,762.0,476,0,0,0,0,0,1
5885.0,2832,2,5480.0,2832,2767.0,1616,0,0,0,0,1,0
4387.0,2358,0,4398.0,2358,2705.0,1562,1,1,0,0,0,1
1101.0,876,2,3733.0,1320,526.0,441,1,1,0,0,1,0
5164.0,2530,1,5017.0,2530,2656.0,1514,0,0,0,0,0,1
14205.0,4448,2,5481.0,2967,5676.0,2342,0,0,1,0,0,0
3834.0,2269,2,4342.0,2269,2127.0,1446,0,0,0,0,1,0
3882.0,2346,2,4360.0,2346,1655.0,1159,0,0,0,0,1,0
11816.0,3850,2,10527.0,3850,2167.0,1309,1,1,0,1,0,0
7002.0,3415,1,5628.0,3392,4257.0,2322,0,0,0,0,0,1
9922.0,4048,0,5440.0,3328,5598.0,2757,0,0,0,0,0,1
4158.0,2290,2,4508.0,2290,1336.0,954,1,1,0,0,1,0
3603.0,2155,1,4069.0,2155,2314.0,1503,0,0,0,0,0,1
5411.0,2582,1,5113.0,2582,2436.0,1260,0,0,0,0,0,1
2318.0,1403,1,4120.0,1458,939.0,654,1,1,0,0,0,1
4129.0,2396,2,4443.0,2396,1361.0,1074,1,1,0,0,1,0
4683.0,2212,1,4686.0,2212,1862.0,1036,0,0,0,0,0,1
2639.0,1623,0,3674.0,1634,1337.0,897,1,1,0,0,0,1
8279.0,3738,0,5521.0,3503,4665.0,2535,0,0,0,0,0,1
7835.0,3241,2,9034.0,3241,1696.0,1211,1,1,1,0,0,0
6142.0,2979,0,5242.0,2973,2354.0,1522,0,0,0,0,0,1
4130.0,2412,2,4462.0,2412,1699.0,1264,0,0,0,0,1,0
3070.0,1962,2,4179.0,1973,1274.0,981,0,0,0,0,1,0
2378.0,1526,2,8341.0,2457,825.0,586,0,0,0,0,1,0
7836.0,3006,2,9143.0,3006,1551.0,1023,1,1,0,1,0,0
6418.0,3142,1,5462.0,3140,2927.0,1732,1,1,0,0,0,1
6251.0,3169,0,5282.0,3156,3869.0,2106,1,1,0,0,0,1
5698.0,2826,1,5265.0,2826,3254.0,1824,1,1,0,0,0,1
8036.0,3411,1,5551.0,3293,3040.0,1613,0,0,0,0,0,1
9457.0,3879,0,5484.0,3321,4738.0,2423,1,1,0,0,0,1
13295.0,4277,2,10722.0,4249,3341.0,1986,1,1,0,1,0,0
9213.0,3725,2,9445.0,3724,3030.0,1872,1,1,0,1,0,0
3833.0,1909,0,4092.0,1909,1786.0,915,0,0,0,0,0,1
3651.0,2216,1,4070.0,2216,2039.0,1380,0,0,0,0,0,1
1078.0,794,1,3381.0,1185,559.0,421,0,0,0,0,0,1
10623.0,4148,2,10303.0,4148,3883.0,2355,1,1,0,1,0,0
3420.0,2159,0,3814.0,2159,1732.0,1226,0,0,0,0,0,1
11069.0,4468,2,10482.0,4468,4793.0,2660,1,1,0,1,0,0
7348.0,3295,2,8962.0,3301,2266.0,1594,1,1,0,1,0,0
6711.0,3213,0,5282.0,3173,4064.0,2183,1,1,0,0,0,1
6724.0,2989,0,5215.0,2937,2960.0,1472,0,0,0,0,0,1
6986.0,3187,0,5271.0,3127,3963.0,2059,0,0,0,0,0,1
3567.0,2182,2,4259.0,2183,2290.0,1567,1,1,0,0,1,0
6666.0,3064,2,5678.0,3064,3810.0,1958,0,0,1,0,0,0
4806.0,2437,0,4730.0,2437,2888.0,1638,0,0,0,0,0,1
8456.0,3836,2,9091.0,3836,3996.0,2333,0,0,0,0,1,0
10846.0,4255,0,5355.0,3183,5452.0,2751,0,0,0,0,0,1
6131.0,3064,0,5242.0,3054,4123.0,2236,0,0,0,0,0,1
3470.0,2092,0,3838.0,2092,2052.0,1371,1,1,0,0,0,1
10765.0,3870,2,5918.0,3364,5279.0,2430,0,0,1,0,0,0
2952.0,1836,0,3699.0,1836,1677.0,1148,0,0,0,0,0,1
2773.0,1811,2,4050.0,1860,1934.0,1336,1,1,0,0,1,0
11146.0,4495,0,5372.0,3264,6660.0,3227,0,0,0,0,0,1
3444.0,2070,0,3852.0,2070,1922.0,1308,1,1,0,0,0,1
8539.0,3576,2,9186.0,3576,3098.0,2007,1,1,0,1,0,0
10848.0,4318,0,5385.0,3222,5064.0,2556,0,0,0,0,0,1
6435.0,2793,2,8917.0,2833,1599.0,1102,1,1,0,1,0,0
3263.0,1974,2,4202.0,1981,1025.0,779,1,1,0,0,1,0
5578.0,2818,2,8797.0,2899,1711.0,1221,1,1,1,0,0,0
11280.0,3975,2,10455.0,3975,2201.0,1402,0,0,0,0,1,0
2982.0,1751,0,3811.0,1752,1612.0,980,0,0,0,0,0,1
4187.0,2250,1,4354.0,2250,2066.0,1313,1,1,0,0,0,1
6378.0,2912,2,5570.0,2910,2571.0,1321,1,1,0,0,1,0
4144.0,2145,1,4356.0,2144,2171.0,1287,1,1,0,0,0,1
5064.0,2611,2,5059.0,2611,1917.0,1390,0,0,0,0,1,0
3451.0,1828,2,8892.0,2337,844.0,557,1,1,0,1,0,0
4211.0,2373,1,4328.0,2373,1903.0,1362,0,0,0,0,0,1
4430.0,1898,0,4445.0,1898,3189.0,1134,1,1,0,0,0,1
6237.0,2719,1,5332.0,2715,2548.0,1367,0,0,0,0,0,1
4218.0,2398,0,4262.0,2398,2292.0,1471,1,1,0,0,0,1
2009.0,1322,0,4024.0,1398,944.0,679,0,0,0,0,0,1
7187.0,3416,1,5613.0,3378,4256.0,2340,0,0,0,0,0,1
15634.0,4623,2,10711.0,4461,3718.0,2040,1,1,0,1,0,0
3747.0,2096,0,4008.0,2096,2006.0,1222,0,0,0,0,0,1
8750.0,3905,0,5533.0,3571,5507.0,2789,0,0,0,0,0,1
716.0,586,2,3733.0,1268,336.0,275,0,0,0,0,1,0
6663.0,3127,1,5501.0,3117,3483.0,1914,1,1,0,0,0,1
1181.0,873,2,3908.0,1245,469.0,372,1,1,0,0,1,0
20128.0,5736,2,10975.0,5074,5620.0,3068,0,0,0,0,1,0
5266.0,2677,1,5072.0,2677,3064.0,1765,1,1,0,0,0,1
13060.0,4636,2,10781.0,4627,4766.0,2575,1,1,0,1,0,0
1275.0,934,0,3294.0,1211,588.0,469,0,0,0,0,0,1
6742.0,3283,0,5309.0,3237,4031.0,2161,0,0,0,0,0,1
2670.0,1693,1,3901.0,1721,1339.0,963,0,0,0,0,0,1
8739.0,3462,1,5676.0,3220,3065.0,1738,0,0,0,0,0,1
9578.0,3501,1,5534.0,3100,4169.0,1758,0,0,0,0,0,1
2849.0,1705,2,8496.0,2426,953.0,639,0,0,0,0,1,0
10221.0,3915,2,10104.0,3915,2953.0,1752,0,0,0,0,1,0
1934.0,1293,1,4094.0,1395,1045.0,744,0,0,0,0,0,1
3163.0,1948,0,3775.0,1950,1860.0,1097,0,0,0,0,0,1
5286.0,2858,2,5237.0,2858,3241.0,2004,0,0,0,0,1,0
7220.0,3218,0,5270.0,3142,3742.0,1847,0,0,0,0,0,1
8795.0,3437,1,5654.0,3186,3406.0,1793,0,0,0,0,0,1
3026.0,1796,2,4282.0,1807,1195.0,820,1,1,0,0,1,0
1357.0,981,0,3392.0,1214,800.0,616,0,0,0,0,0,1
6459.0,2811,2,8962.0,2833,1300.0,902,1,1,0,1,0,0
11069.0,4098,2,10428.0,4098,2718.0,1767,1,1,0,1,0,0
26005.0,5705,2,10576.0,4189,4524.0,2407,1,1,1,0,0,0
6164.0,2831,2,8900.0,2878,1365.0,978,1,1,1,0,0,0
2361.0,1478,0,3735.0,1505,1075.0,779,1,1,0,0,0,1
5738.0,2928,1,5322.0,2928,2665.0,1652,0,0,0,0,0,1
16451.0,4776,2,10842.0,4530,3782.0,2115,1,1,0,1,0,0
2481.0,1619,1,3953.0,1655,1096.0,807,0,0,0,0,0,1
5251.0,2517,0,4949.0,2516,2432.0,1441,0,0,0,0,0,1
12326.0,4358,2,10675.0,4353,3087.0,1983,1,1,0,1,0,0
1201.0,877,2,8214.0,2671,605.0,425,0,0,0,0,1,0
2189.0,1471,2,4336.0,1582,953.0,747,0,0,0,0,1,0
7387.0,3003,2,9021.0,3010,1257.0,909,1,1,0,1,0,0
6378.0,2952,1,5425.0,2950,2623.0,1436,0,0,0,0,0,1
10777.0,4159,2,10347.0,4159,3753.0,2283,0,0,0,0,1,0
9500.0,4231,0,5549.0,3639,6722.0,3163,0,0,0,0,0,1
6647.0,3057,2,8931.0,3084,1709.0,1189,1,1,0,1,0,0
12966.0,4246,2,10739.0,4230,3478.0,2130,1,1,0,1,0,0
14405.0,4673,2,10792.0,4606,3955.0,2315,0,0,0,0,1,0
945.0,724,2,4161.0,1251,640.0,485,0,0,1,0,0,0
21341.0,5625,2,10898.0,4756,3957.0,2361,1,1,1,0,0,0
2036.0,1297,1,4176.0,1387,1058.0,666,0,0,0,0,0,1
1615.0,1114,0,3642.0,1265,681.0,537,1,1,0,0,0,1
7831.0,3361,2,5764.0,3310,4539.0,2163,0,0,1,0,0,0
7162.0,3074,2,8948.0,3090,1754.0,1198,0,0,0,0,1,0
3845.0,1912,1,4242.0,1912,1431.0,827,1,1,0,0,0,1
11282.0,4139,1,5554.0,3244,5334.0,2412,0,0,0,0,0,1
5808.0,2825,1,5297.0,2825,2859.0,1715,0,0,0,0,0,1
3391.0,1893,0,3875.0,1893,1546.0,1012,1,1,0,0,0,1
3474.0,1972,1,4037.0,1972,1445.0,940,0,0,0,0,0,1
3573.0,1947,1,4135.0,1947,1749.0,1086,1,1,0,0,0,1
7743.0,3233,0,5316.0,3109,3159.0,1632,0,0,0,0,0,1
2763.0,1812,1,3810.0,1828,1684.0,1197,0,0,0,0,0,1
4400.0,2375,0,4404.0,2375,2252.0,1469,0,0,0,0,0,1
3457.0,1907,0,3887.0,1907,1939.0,1192,0,0,0,0,0,1
11883.0,4874,2,6514.0,4086,9555.0,4138,1,1,0,0,1,0
10014.0,3993,0,5387.0,3179,4808.0,2319,0,0,0,0,0,1
6024.0,2942,1,5391.0,2940,2873.0,1720,0,0,0,0,0,1
2927.0,1828,2,4089.0,1834,1253.0,981,0,0,0,0,1,0
6414.0,3086,2,5700.0,3084,2205.0,1435,1,1,0,0,1,0
9074.0,3718,2,5843.0,3529,5553.0,2614,0,0,1,0,0,0
8089.0,3823,1,5661.0,3692,5211.0,2770,0,0,0,0,0,1
4753.0,2732,2,4792.0,2732,2491.0,1738,0,0,0,0,1,0
10818.0,4196,2,6118.0,3692,6552.0,2928,0,0,1,0,0,0
6041.0,3052,0,5259.0,3050,3621.0,2109,1,1,0,0,0,1
20217.0,5327,2,10807.0,4641,4146.0,2397,1,1,1,0,0,0
18201.0,5236,2,10826.0,4791,4573.0,2558,1,1,0,1,0,0
6866.0,3367,0,5384.0,3327,4378.0,2356,0,0,0,0,0,1
10592.0,4211,2,10291.0,4211,3920.0,2325,0,0,0,0,1,0
10022.0,4076,2,5916.0,3716,6477.0,2900,0,0,1,0,0,0
3840.0,2244,0,4024.0,2244,2263.0,1460,0,0,0,0,0,1
9343.0,3941,2,9481.0,3941,3185.0,1989,1,1,0,1,0,0
8290.0,3320,2,5635.0,3215,3676.0,1669,0,0,1,0,0,0
4265.0,2083,1,4417.0,2083,1583.0,891,1,1,0,0,0,1
10731.0,4225,2,10343.0,4225,3800.0,2391,1,1,0,1,0,0
1770.0,1165,1,3922.0,1305,784.0,598,1,1,0,0,0,1
7646.0,3767,2,6094.0,3719,5677.0,3047,1,1,0,0,1,0
1341.0,1003,1,3503.0,1247,605.0,506,1,1,0,0,0,1
8569.0,3481,2,9202.0,3481,2173.0,1459,1,1,1,0,0,0
7078.0,3276,1,5593.0,3238,4534.0,2295,1,1,0,0,0,1
6537.0,2886,1,5416.0,2878,2467.0,1151,0,0,0,0,0,1
23354.0,5716,2,10855.0,4606,6010.0,3074,1,1,1,0,0,0
1558.0,1076,1,3838.0,1277,723.0,531,0,0,0,0,0,1
9844.0,3481,2,9843.0,3481,1893.0,1269,1,1,1,0,0,0
7989.0,3132,1,5510.0,3031,2624.0,1423,1,1,0,0,0,1
4934.0,2458,2,4948.0,2458,1808.0,1066,1,1,0,0,1,0
943.0,724,2,3760.0,1236,287.0,239,1,1,0,0,1,0
13088.0,4401,2,10725.0,4387,2896.0,1890,1,1,0,1,0,0
6919.0,3228,0,5300.0,3189,3999.0,2184,0,0,0,0,0,1
13294.0,4194,1,5279.0,2638,4083.0,1787,0,0,0,0,0,1
5893.0,2822,2,5480.0,2822,3462.0,1888,0,0,1,0,0,0
12522.0,4509,2,10728.0,4500,4195.0,2405,0,0,0,0,1,0
21536.0,5126,2,10736.0,4245,3136.0,1998,1,1,1,0,0,0
5606.0,2652,2,8939.0,2731,1511.0,1098,1,1,0,1,0,0
5976.0,2961,1,5335.0,2959,2882.0,1612,0,0,0,0,0,1
2000.0,1257,0,4191.0,1384,1214.0,700,1,1,0,0,0,1
28545.0,6040,2,10481.0,4173,5464.0,2845,1,1,0,1,0,0
11278.0,4611,0,5367.0,3383,6369.0,3066,0,0,0,0,0,1
4557.0,2481,2,4706.0,2481,3172.0,1821,0,0,1,0,0,0
1054.0,815,1,3526.0,1217,532.0,406,0,0,0,0,0,1
7560.0,3372,2,5831.0,3342,3674.0,2045,0,0,1,0,0,0
5956.0,2954,0,5200.0,2951,2894.0,1695,1,1,0,0,0,1
4403.0,2429,0,4412.0,2429,2599.0,1508,0,0,0,0,0,1
9880.0,3844,2,9877.0,3844,2368.0,1595,0,0,0,0,1,0
4497.0,2456,0,4493.0,2455,2723.0,1607,0,0,0,0,0,1
5369.0,2752,2,8761.0,2866,2574.0,1648,1,1,0,1,0,0
6197.0,2893,1,5336.0,2893,2851.0,1508,0,0,0,0,0,1
10344.0,4235,0,5466.0,3338,4900.0,2576,0,0,0,0,0,1
1027.0,765,0,3197.0,1094,397.0,320,1,1,0,0,0,1
5027.0,2458,0,4839.0,2458,2267.0,1348,1,1,0,0,0,1
8922.0,3643,2,5907.0,3488,5200.0,2524,0,0,1,0,0,0
6519.0,2989,1,5456.0,2984,2911.0,1641,1,1,0,0,0,1
3507.0,1994,2,4284.0,1994,1294.0,979,0,0,0,0,1,0
6067.0,2969,0,5198.0,2960,4145.0,2113,1,1,0,0,0,1
7992.0,3439,2,9066.0,3439,2270.0,1541,0,0,0,0,1,0
3384.0,2032,0,3831.0,2032,2319.0,1448,1,1,0,0,0,1
8262.0,3505,2,9122.0,3504,2989.0,1818,0,0,0,0,1,0
3943.0,2243,0,4095.0,2243,1821.0,1227,1,1,0,0,0,1
4843.0,2714,2,4864.0,2714,2990.0,1900,1,1,0,0,1,0
9455.0,3863,2,9547.0,3863,3091.0,2004,0,0,0,0,1,0
2528.0,1595,1,3885.0,1622,1072.0,730,0,0,0,0,0,1
6782.0,3160,0,5285.0,3119,3698.0,2065,0,0,0,0,0,1
10220.0,4215,0,5393.0,3353,5470.0,2668,0,0,0,0,0,1
1727.0,1207,1,3893.0,1368,758.0,596,0,0,0,0,0,1
7375.0,3155,1,5525.0,3118,3277.0,1752,1,1,0,0,0,1
6606.0,3090,0,5278.0,3062,3403.0,1878,1,1,0,0,0,1
10436.0,4036,2,10222.0,4036,3017.0,1946,0,0,0,0,1,0
6909.0,2862,2,9027.0,2869,1256.0,922,1,1,1,0,0,0
3327.0,1979,1,4018.0,1979,1645.0,1140,0,0,0,0,0,1
3962.0,2014,2,4494.0,2014,1595.0,944,0,0,1,0,0,0
10350.0,3796,2,5896.0,3391,4460.0,2138,0,0,1,0,0,0
13734.0,4281,2,10705.0,4259,3034.0,1838,1,1,0,1,0,0
2265.0,1372,0,3857.0,1417,1278.0,815,1,1,0,0,0,1
5804.0,2922,2,8792.0,2986,1874.0,1389,0,0,0,0,1,0
7693.0,3517,2,8945.0,3517,3086.0,1967,1,1,0,1,0,0
4726.0,2396,0,4659.0,2395,2234.0,1242,1,1,0,0,0,1
8368.0,3401,1,5486.0,3231,3649.0,1766,1,1,0,0,0,1
7922.0,3343,2,9063.0,3343,2122.0,1478,0,0,0,0,1,0
4727.0,2524,2,4792.0,2524,1598.0,1139,1,1,0,0,1,0
3619.0,1873,0,3983.0,1871,1603.0,893,0,0,0,0,0,1
6187.0,3184,1,5475.0,3182,3627.0,2090,0,0,0,0,0,1
6451.0,2908,1,5414.0,2898,2724.0,1408,1,1,0,0,0,1
2595.0,1567,1,4020.0,1593,1466.0,938,1,1,0,0,0,1
3705.0,1945,2,8970.0,2369,995.0,630,1,1,0,1,0,0
3543.0,2081,1,4078.0,2081,2134.0,1362,1,1,0,0,0,1
1554.0,1018,2,4179.0,1282,580.0,379,0,0,1,0,0,0
3225.0,1755,0,3856.0,1755,1479.0,901,1,1,0,0,0,1
14047.0,4820,2,10824.0,4770,5248.0,2879,0,0,0,0,1,0
694.0,593,1,3279.0,1216,474.0,402,0,0,0,0,0,1
6050.0,3023,0,5239.0,3017,3172.0,1868,0,0,0,0,0,1
4576.0,2528,0,4565.0,2528,2978.0,1825,1,1,0,0,0,1
6928.0,3305,2,5839.0,3303,2594.0,1608,1,1,0,0,1,0
10519.0,3760,2,10227.0,3759,2517.0,1657,0,0,0,0,1,0
9622.0,3699,2,6141.0,3423,4095.0,2416,0,0,1,0,0,0
6125.0,2955,1,5366.0,2953,2977.0,1640,1,1,0,0,0,1
10599.0,3723,2,10253.0,3723,2460.0,1422,1,1,0,1,0,0
3800.0,2037,0,4039.0,2037,2040.0,1208,1,1,0,0,0,1
2517.0,1606,1,3985.0,1642,1260.0,848,0,0,0,0,0,1
3731.0,2154,1,4125.0,2154,2364.0,1508,0,0,0,0,0,1
6642.0,2859,1,5409.0,2852,3253.0,1609,1,1,0,0,0,1
4281.0,2493,2,4497.0,2493,2812.0,1803,1,1,0,0,1,0
2763.0,1791,0,3648.0,1799,1566.0,1124,0,0,0,0,0,1
4768.0,2295,0,4669.0,2294,3168.0,1426,0,0,0,0,0,1
17424.0,4908,2,5125.0,2667,7657.0,2749,0,0,1,0,0,0
1898.0,1294,0,3891.0,1388,786.0,583,0,0,0,0,0,1
15455.0,4695,2,10768.0,4565,2717.0,1854,1,1,1,0,0,0
6978.0,3324,2,5856.0,3320,2567.0,1672,0,0,0,0,1,0
1980.0,1347,1,4077.0,1463,965.0,750,1,1,0,0,0,1
4318.0,2335,2,4593.0,2335,2123.0,1286,0,0,0,0,1,0
3149.0,1979,2,4186.0,1983,1876.0,1326,1,1,0,0,1,0
6289.0,3115,1,5481.0,3107,3480.0,1952,0,0,0,0,0,1
1862.0,1205,0,3962.0,1344,970.0,642,1,1,0,0,0,1
14712.0,5087,2,5813.0,3430,10696.0,4025,0,0,1,0,0,0
8486.0,3568,0,5482.0,3259,3385.0,1922,1,1,0,0,0,1
6036.0,2806,1,5320.0,2804,2785.0,1537,0,0,0,0,0,1
16299.0,5414,0,4338.0,2265,8756.0,3637,0,0,0,0,0,1
4898.0,2554,0,4805.0,2553,2750.0,1676,0,0,0,0,0,1
3905.0,2406,2,4342.0,2406,2572.0,1762,1,1,0,0,1,0
11470.0,4080,2,10520.0,4080,2537.0,1558,1,1,0,1,0,0
6678.0,3281,0,5384.0,3246,2730.0,1683,0,0,0,0,0,1
6525.0,2949,1,5429.0,2938,2760.0,1510,1,1,0,0,0,1
3583.0,2024,0,3923.0,2024,2059.0,1317,1,1,0,0,0,1
4486.0,2385,2,8980.0,2614,1300.0,962,1,1,0,1,0,0
5130.0,2511,1,4994.0,2511,2361.0,1346,0,0,0,0,0,1
5945.0,3172,1,5420.0,3172,4056.0,2274,0,0,0,0,0,1
3419.0,1802,2,8819.0,2330,882.0,618,1,1,0,1,0,0
3272.0,2062,2,4237.0,2063,1387.0,1036,0,0,0,0,1,0
10116.0,4036,2,10050.0,4036,2783.0,1816,0,0,0,0,1,0
14507.0,4384,2,10703.0,4314,2981.0,1820,1,1,0,1,0,0
9067.0,3852,1,5710.0,3561,4515.0,2375,0,0,0,0,0,1
10440.0,3821,2,10212.0,3821,2553.0,1723,1,1,0,1,0,0
6473.0,2910,2,8945.0,2921,1756.0,1190,1,1,1,0,0,0
8054.0,3475,2,5787.0,3404,4026.0,2033,0,0,1,0,0,0
623.0,454,2,5577.0,1214,280.0,177,0,0,1,0,0,0
10727.0,4541,1,5968.0,3852,6620.0,3233,0,0,0,0,0,1
4860.0,2547,1,4833.0,2547,2441.0,1474,0,0,0,0,0,1
3302.0,1939,2,8632.0,2475,1158.0,787,0,0,0,0,1,0
3395.0,1941,2,4291.0,1941,1133.0,841,1,1,0,0,1,0
9007.0,3920,1,5692.0,3637,5378.0,2681,0,0,0,0,0,1
13465.0,4290,2,10737.0,4270,3053.0,1907,1,1,0,1,0,0
7158.0,3288,2,8903.0,3298,2190.0,1543,0,0,0,0,1,0
4369.0,2210,2,9036.0,2472,1380.0,871,1,1,1,0,0,0
5149.0,2762,0,4937.0,2762,2424.0,1599,0,0,0,0,0,1
7360.0,3183,1,5549.0,3137,2656.0,1576,1,1,0,0,0,1
5119.0,2450,1,4972.0,2450,2211.0,1214,1,1,0,0,0,1
10470.0,4310,0,5443.0,3349,7174.0,3233,0,0,0,0,0,1
1420.0,1085,0,3445.0,1310,782.0,619,0,0,0,0,0,1
8168.0,3409,2,9103.0,3409,2246.0,1541,0,0,0,0,1,0
4620.0,2588,0,4602.0,2588,2599.0,1701,0,0,0,0,0,1
4452.0,2237,0,4453.0,2237,1720.0,1078,0,0,0,0,0,1
11142.0,3819,2,10426.0,3819,2006.0,1416,1,1,1,0,0,0
10658.0,4224,2,10319.0,4223,3569.0,2273,0,0,0,0,1,0
8461.0,3379,2,5863.0,3270,2770.0,1620,0,0,1,0,0,0
8498.0,3876,0,5489.0,3566,5359.0,2593,0,0,0,0,0,1
5199.0,2591,1,5033.0,2591,2736.0,1510,0,0,0,0,0,1
2162.0,1471,1,4139.0,1561,1240.0,922,0,0,0,0,0,1
3961.0,2310,1,4224.0,2310,2102.0,1360,0,0,0,0,0,1
3900.0,2274,2,4371.0,2273,1578.0,1157,0,0,0,0,1,0
9292.0,4046,0,5499.0,3487,5550.0,2759,0,0,0,0,0,1
5408.0,2645,1,5129.0,2645,2592.0,1484,0,0,0,0,0,1
6211.0,2960,1,5404.0,2959,3212.0,1775,0,0,0,0,0,1
2317.0,1475,2,8319.0,2408,556.0,420,0,0,0,0,1,0
10006.0,3448,1,5500.0,2934,3195.0,1314,0,0,0,0,0,1
4051.0,2131,2,4515.0,2132,1481.0,913,1,1,0,0,1,0
4926.0,2658,1,4879.0,2657,2883.0,1718,1,1,0,0,0,1
5655.0,2722,0,5081.0,2720,2920.0,1605,1,1,0,0,0,1
1937.0,1309,1,4132.0,1412,1092.0,805,0,0,0,0,0,1
8953.0,4096,1,5828.0,3796,5740.0,2820,0,0,0,0,0,1
11250.0,4188,2,10468.0,4188,3202.0,1901,1,1,0,1,0,0
7419.0,3426,1,5621.0,3389,4229.0,2342,0,0,0,0,0,1
8311.0,3783,0,5438.0,3502,4667.0,2488,1,1,0,0,0,1
4999.0,2854,0,4876.0,2854,3210.0,2002,0,0,0,0,0,1
3868.0,1908,2,8956.0,2297,854.0,608,1,1,0,1,0,0
11786.0,4487,1,5586.0,3390,5275.0,2624,0,0,0,0,0,1
4126.0,2179,1,4339.0,2179,2439.0,1378,1,1,0,0,0,1
1368.0,1006,2,3896.0,1288,432.0,362,1,1,0,0,1,0
